,online_transaction_flg,code,category,transaction_amt,day_of_week,time_of_day,customer_id,day_time
21959,offline,7996,Развлечения,200,4,День,10465257,Четверг День
21960,online,5945,Разные товары,4500,4,Вечер,10465257,Четверг Вечер
21961,offline,5812,Рестораны,100,4,День,10465257,Четверг День
21962,offline,5812,Рестораны,100,4,День,10465257,Четверг День
21963,online,5411,Супермаркеты,2600,4,Вечер,10465257,Четверг Вечер
21964,offline,5814,Фаст Фуд,200,4,День,10465257,Четверг День
21965,offline,5814,Фаст Фуд,200,4,День,10465257,Четверг День
21966,offline,5814,Фаст Фуд,100,4,День,10465257,Четверг День
21967,online,5411,Супермаркеты,20,4,Вечер,10465257,Четверг Вечер
21968,offline,5814,Фаст Фуд,500,5,День,10465257,Пятница День
21969,offline,5411,Супермаркеты,60,5,День,10465257,Пятница День
21970,offline,4131,Транспорт,20,6,День,10465257,Суббота День
21971,offline,5992,Цветы,1300,6,День,10465257,Суббота День
21972,offline,4131,Транспорт,20,6,День,10465257,Суббота День
21973,offline,5411,Супермаркеты,600,1,День,10467772,Понедельник День
21974,offline,3423,Аренда авто,100,3,День,10467772,Среда День
21975,offline,4814,Связь/Телеком,300,3,Вечер,10467772,Среда Вечер
21976,offline,5411,Супермаркеты,1200,3,Вечер,10467772,Среда Вечер
21977,offline,8299,Образование,900,5,Вечер,10467772,Пятница Вечер
21978,offline,7991,Развлечения,200,5,День,10467772,Пятница День
21979,offline,5411,Супермаркеты,400,5,Утро,10467772,Пятница Утро
21980,offline,5411,Супермаркеты,100,5,Вечер,10467772,Пятница Вечер
21981,offline,5814,Фаст Фуд,600,6,День,10467772,Суббота День
21982,offline,5814,Фаст Фуд,200,7,Вечер,10467772,Воскресенье Вечер
21983,offline,5411,Супермаркеты,60,7,Вечер,10467772,Воскресенье Вечер
21984,offline,5411,Супермаркеты,500,1,Ночь,10468364,Понедельник Ночь
21985,offline,4111,Транспорт,90,2,Вечер,10468364,Вторник Вечер
21986,offline,5812,Рестораны,600,3,Вечер,10468364,Среда Вечер
21987,offline,4111,Транспорт,40,3,Вечер,10468364,Среда Вечер
21988,offline,5814,Фаст Фуд,70,3,Вечер,10468364,Среда Вечер
21989,offline,5411,Супермаркеты,200,3,Вечер,10468364,Среда Вечер
21990,online,4814,Связь/Телеком,1200,4,Утро,10468364,Четверг Утро
21991,offline,5912,Аптеки,1700,4,День,10468364,Четверг День
21992,offline,5200,Дом/Ремонт,2800,4,Ночь,10468364,Четверг Ночь
21993,offline,8011,Медицинские услуги,1700,4,День,10468364,Четверг День
21994,offline,5192,Книги,100,4,Вечер,10468364,Четверг Вечер
21995,online,4121,Транспорт,500,4,Вечер,10468364,Четверг Вечер
21996,offline,5499,Супермаркеты,200,4,Вечер,10468364,Четверг Вечер
21997,offline,5499,Супермаркеты,60,4,Ночь,10468364,Четверг Ночь
21998,offline,5814,Фаст Фуд,400,4,Вечер,10468364,Четверг Вечер
21999,online,4121,Транспорт,600,5,Ночь,10468364,Пятница Ночь
22000,offline,5411,Супермаркеты,1500,5,Ночь,10468364,Пятница Ночь
22001,offline,5411,Супермаркеты,700,6,Ночь,10468364,Суббота Ночь
22002,online,7994,Развлечения,200,6,Вечер,10468364,Суббота Вечер
22003,offline,5411,Супермаркеты,500,6,День,10468364,Суббота День
22004,online,5814,Фаст Фуд,700,6,Ночь,10468364,Суббота Ночь
22005,offline,5411,Супермаркеты,2100,7,Вечер,10468364,Воскресенье Вечер
22006,offline,4111,Транспорт,40,7,Вечер,10468364,Воскресенье Вечер
22007,offline,5411,Супермаркеты,100,1,Вечер,10470043,Понедельник Вечер
22008,online,5411,Супермаркеты,600,1,День,10470043,Понедельник День
22009,offline,5411,Супермаркеты,30,1,Вечер,10470043,Понедельник Вечер
22010,offline,5499,Супермаркеты,60,2,Вечер,10470043,Вторник Вечер
22011,offline,5411,Супермаркеты,500,3,День,10470043,Среда День
22012,offline,5912,Аптеки,80,3,День,10470043,Среда День
22013,offline,5411,Супермаркеты,200,3,Вечер,10470043,Среда Вечер
22014,offline,5411,Супермаркеты,500,4,Утро,10470043,Четверг Утро
22015,offline,5912,Аптеки,1300,6,Вечер,10470043,Суббота Вечер
22016,online,8299,Образование,90,1,Утро,10488808,Понедельник Утро
22017,online,8299,Образование,200,1,Утро,10488808,Понедельник Утро
22018,offline,4111,Транспорт,90,1,День,10488808,Понедельник День
22019,online,7375,Связь/Телеком,3000,1,Вечер,10488808,Понедельник Вечер
22020,offline,5411,Супермаркеты,900,1,Вечер,10488808,Понедельник Вечер
22021,offline,5411,Супермаркеты,800,2,Вечер,10488808,Вторник Вечер
22022,offline,4111,Транспорт,90,2,День,10488808,Вторник День
22023,offline,5331,Разные товары,100,3,День,10488808,Среда День
22024,offline,5411,Супермаркеты,600,3,Вечер,10488808,Среда Вечер
22025,offline,4111,Транспорт,90,3,День,10488808,Среда День
22026,offline,4111,Транспорт,90,4,День,10488808,Четверг День
22027,offline,5411,Супермаркеты,700,4,Вечер,10488808,Четверг Вечер
22028,offline,5814,Фаст Фуд,400,4,День,10488808,Четверг День
22029,offline,5732,Разные товары,1100,5,Вечер,10488808,Пятница Вечер
22030,offline,4111,Транспорт,90,5,День,10488808,Пятница День
22031,offline,5411,Супермаркеты,3400,5,Вечер,10488808,Пятница Вечер
22032,online,5411,Супермаркеты,600,5,Вечер,10488808,Пятница Вечер
22033,offline,5814,Фаст Фуд,300,5,День,10488808,Пятница День
22034,online,4121,Транспорт,1200,6,День,10488808,Суббота День
22035,online,4121,Транспорт,1200,6,Вечер,10488808,Суббота Вечер
22036,offline,4111,Транспорт,100,1,Вечер,10494086,Понедельник Вечер
22037,online,4111,Транспорт,200,1,Вечер,10494086,Понедельник Вечер
22038,offline,5411,Супермаркеты,500,1,Утро,10494086,Понедельник Утро
22039,offline,4511,Авиабилеты,700,2,Вечер,10494086,Вторник Вечер
22040,offline,5993,Разные товары,200,2,Утро,10494086,Вторник Утро
22041,online,4121,Транспорт,100,2,Вечер,10494086,Вторник Вечер
22042,offline,5814,Фаст Фуд,200,2,День,10494086,Вторник День
22043,offline,4111,Транспорт,100,4,Ночь,10494086,Четверг Ночь
22044,offline,5995,Животные,2300,6,Вечер,10494086,Суббота Вечер
22045,offline,5411,Супермаркеты,300,2,Вечер,10498135,Вторник Вечер
22046,offline,5411,Супермаркеты,60,2,Вечер,10498135,Вторник Вечер
22047,offline,5651,Одежда/Обувь,300,3,Вечер,10498135,Среда Вечер
22048,offline,5411,Супермаркеты,100,3,Вечер,10498135,Среда Вечер
22049,online,5411,Супермаркеты,200,4,День,10498135,Четверг День
22050,offline,5411,Супермаркеты,200,5,Вечер,10498135,Пятница Вечер
22051,offline,5411,Супермаркеты,500,5,Вечер,10498135,Пятница Вечер
22052,offline,5411,Супермаркеты,100,6,Вечер,10498135,Суббота Вечер
22053,online,5814,Фаст Фуд,800,6,Вечер,10498135,Суббота Вечер
22054,offline,5411,Супермаркеты,40,7,Вечер,10498135,Воскресенье Вечер
22055,offline,5411,Супермаркеты,60,7,Вечер,10498135,Воскресенье Вечер
22056,online,5411,Супермаркеты,300,7,Утро,10498135,Воскресенье Утро
22057,offline,5411,Супермаркеты,100,7,Вечер,10498135,Воскресенье Вечер
22058,offline,5912,Аптеки,100,1,Вечер,10503735,Понедельник Вечер
22059,offline,5411,Супермаркеты,300,1,Вечер,10503735,Понедельник Вечер
22060,offline,5411,Супермаркеты,100,2,Ночь,10503735,Вторник Ночь
22061,offline,5411,Супермаркеты,100,2,День,10503735,Вторник День
22062,offline,5411,Супермаркеты,300,4,Утро,10503735,Четверг Утро
22063,offline,5411,Супермаркеты,100,4,Утро,10503735,Четверг Утро
22064,offline,5411,Супермаркеты,400,6,Утро,10503735,Суббота Утро
22065,offline,5411,Супермаркеты,100,7,Утро,10503735,Воскресенье Утро
22066,offline,5411,Супермаркеты,30,7,Вечер,10503735,Воскресенье Вечер
22067,online,3423,Аренда авто,100,4,День,10528452,Четверг День
22068,online,4112,Ж/д билеты,700,2,Ночь,10529189,Вторник Ночь
22069,online,4121,Транспорт,100,2,День,10529189,Вторник День
22070,offline,5411,Супермаркеты,900,2,Вечер,10529189,Вторник Вечер
22071,offline,5411,Супермаркеты,1900,3,Вечер,10529189,Среда Вечер
22072,offline,5441,Супермаркеты,400,4,Утро,10529189,Четверг Утро
22073,offline,5814,Фаст Фуд,900,4,Вечер,10529189,Четверг Вечер
22074,offline,5200,Дом/Ремонт,100,4,Утро,10529189,Четверг Утро
22075,offline,5812,Рестораны,700,4,День,10529189,Четверг День
22076,offline,5814,Фаст Фуд,200,4,Утро,10529189,Четверг Утро
22077,offline,5499,Супермаркеты,40,4,Вечер,10529189,Четверг Вечер
22078,online,4121,Транспорт,200,4,Утро,10529189,Четверг Утро
22079,online,4121,Транспорт,300,4,Ночь,10529189,Четверг Ночь
22080,online,4121,Транспорт,300,4,Вечер,10529189,Четверг Вечер
22081,offline,5411,Супермаркеты,500,4,Вечер,10529189,Четверг Вечер
22082,offline,5814,Фаст Фуд,90,5,День,10529189,Пятница День
22083,online,4121,Транспорт,600,5,Вечер,10529189,Пятница Вечер
22084,offline,4111,Транспорт,60,5,Вечер,10529189,Пятница Вечер
22085,offline,5814,Фаст Фуд,600,5,День,10529189,Пятница День
22086,offline,5814,Фаст Фуд,800,6,Утро,10529189,Суббота Утро
22087,offline,5499,Супермаркеты,200,7,День,10529189,Воскресенье День
22088,offline,5411,Супермаркеты,400,7,Вечер,10529189,Воскресенье Вечер
22089,offline,5814,Фаст Фуд,200,7,День,10529189,Воскресенье День
22090,online,4121,Транспорт,400,7,Утро,10529189,Воскресенье Утро
22091,offline,5814,Фаст Фуд,600,7,Вечер,10529189,Воскресенье Вечер
22092,offline,5814,Фаст Фуд,70,7,День,10529189,Воскресенье День
22093,online,5399,Разные товары,600,1,День,10534129,Понедельник День
22094,online,9399,Госсборы,5600,1,Утро,10534129,Понедельник Утро
22095,offline,5813,Рестораны,1800,3,Вечер,10534129,Среда Вечер
22096,online,4121,Транспорт,700,3,Ночь,10534129,Среда Ночь
22097,online,4121,Транспорт,700,3,Вечер,10534129,Среда Вечер
22098,offline,5814,Фаст Фуд,1800,3,Вечер,10534129,Среда Вечер
22099,online,4121,Транспорт,60,6,День,10534129,Суббота День
22100,online,4121,Транспорт,900,6,День,10534129,Суббота День
22101,offline,5814,Фаст Фуд,600,6,Вечер,10534129,Суббота Вечер
22102,online,4121,Транспорт,1100,6,Вечер,10534129,Суббота Вечер
22103,online,4121,Транспорт,600,6,День,10534129,Суббота День
22104,offline,5812,Рестораны,10000,7,Вечер,10534129,Воскресенье Вечер
22105,offline,4111,Транспорт,40,7,Вечер,10534129,Воскресенье Вечер
22106,online,4121,Транспорт,900,7,День,10534129,Воскресенье День
22107,online,5814,Фаст Фуд,1100,7,Вечер,10534129,Воскресенье Вечер
22108,online,4121,Транспорт,100,1,День,10562869,Понедельник День
22109,online,5814,Фаст Фуд,1900,1,День,10562869,Понедельник День
22110,online,4121,Транспорт,300,1,Утро,10562869,Понедельник Утро
22111,online,5411,Супермаркеты,500,1,День,10562869,Понедельник День
22112,offline,7230,Красота,2800,2,Вечер,10562869,Вторник Вечер
22113,online,4121,Транспорт,200,2,Утро,10562869,Вторник Утро
22114,online,4121,Транспорт,100,2,Вечер,10562869,Вторник Вечер
22115,online,4121,Транспорт,100,2,Вечер,10562869,Вторник Вечер
22116,online,4121,Транспорт,200,3,Утро,10562869,Среда Утро
22117,offline,4111,Транспорт,400,4,Вечер,10562869,Четверг Вечер
22118,online,4121,Транспорт,200,4,Утро,10562869,Четверг Утро
22119,online,4121,Транспорт,100,4,День,10562869,Четверг День
22120,offline,4722,Турагентства,400,5,Вечер,10562869,Пятница Вечер
22121,online,4121,Транспорт,300,5,Утро,10562869,Пятница Утро
22122,online,5814,Фаст Фуд,200,5,Вечер,10562869,Пятница Вечер
22123,offline,5814,Фаст Фуд,200,5,Вечер,10562869,Пятница Вечер
22124,offline,4722,Турагентства,1000,6,День,10562869,Суббота День
22125,offline,5812,Рестораны,1000,6,Утро,10562869,Суббота Утро
22126,online,4121,Транспорт,2000,6,Вечер,10562869,Суббота Вечер
22127,offline,5499,Супермаркеты,100,6,День,10562869,Суббота День
22128,online,5977,Красота,3700,7,День,10562869,Воскресенье День
22129,online,5411,Супермаркеты,1200,7,Вечер,10562869,Воскресенье Вечер
22130,online,5411,Супермаркеты,500,7,Утро,10562869,Воскресенье Утро
22131,offline,5411,Супермаркеты,200,7,День,10562869,Воскресенье День
22132,online,5411,Супермаркеты,400,7,Утро,10562869,Воскресенье Утро
22133,offline,5200,Дом/Ремонт,300,1,Вечер,10566558,Понедельник Вечер
22134,offline,5200,Дом/Ремонт,300,1,День,10566558,Понедельник День
22135,offline,5411,Супермаркеты,200,1,День,10566558,Понедельник День
22136,offline,7997,Развлечения,7200,3,Вечер,10566558,Среда Вечер
22137,offline,5411,Супермаркеты,500,3,День,10566558,Среда День
22138,offline,5411,Супермаркеты,100,4,Вечер,10566558,Четверг Вечер
22139,offline,5411,Супермаркеты,900,4,Вечер,10566558,Четверг Вечер
22140,offline,5411,Супермаркеты,3000,5,Вечер,10566558,Пятница Вечер
22141,online,7841,Кино,200,6,День,10566558,Суббота День
22142,offline,5331,Разные товары,1600,7,День,10566558,Воскресенье День
22143,offline,5462,Супермаркеты,500,7,День,10566558,Воскресенье День
22144,offline,5462,Супермаркеты,2,7,День,10566558,Воскресенье День
22145,online,4121,Транспорт,300,7,День,10566558,Воскресенье День
22146,offline,4215,Сервисные услуги,200,7,Утро,10566558,Воскресенье Утро
22147,offline,5814,Фаст Фуд,200,7,День,10566558,Воскресенье День
22148,offline,5411,Супермаркеты,300,7,Вечер,10566558,Воскресенье Вечер
22149,online,5411,Супермаркеты,2900,7,Утро,10566558,Воскресенье Утро
22150,offline,5311,Разные товары,100,5,Вечер,10569482,Пятница Вечер
22151,offline,5411,Супермаркеты,800,5,День,10569482,Пятница День
22152,offline,5411,Супермаркеты,100,5,День,10569482,Пятница День
22153,offline,5411,Супермаркеты,400,5,Вечер,10569482,Пятница Вечер
22154,offline,5499,Супермаркеты,30,6,День,10569482,Суббота День
22155,online,3423,Аренда авто,100,2,День,10570123,Вторник День
22156,online,4112,Ж/д билеты,1500,1,Вечер,10573964,Понедельник Вечер
22157,online,5814,Фаст Фуд,800,1,День,10573964,Понедельник День
22158,online,5411,Супермаркеты,1500,1,День,10573964,Понедельник День
22159,offline,8071,Медицинские услуги,10000,2,День,10573964,Вторник День
22160,offline,7230,Красота,1000,2,Вечер,10573964,Вторник Вечер
22161,online,7999,Развлечения,100,2,Вечер,10573964,Вторник Вечер
22162,offline,5814,Фаст Фуд,300,2,Утро,10573964,Вторник Утро
22163,offline,5912,Аптеки,500,2,Вечер,10573964,Вторник Вечер
22164,offline,5812,Рестораны,300,2,День,10573964,Вторник День
22165,online,4121,Транспорт,100,2,Утро,10573964,Вторник Утро
22166,offline,5814,Фаст Фуд,50,2,Вечер,10573964,Вторник Вечер
22167,online,4121,Транспорт,70,2,День,10573964,Вторник День
22168,online,4121,Транспорт,100,2,День,10573964,Вторник День
22169,offline,5814,Фаст Фуд,200,2,Ночь,10573964,Вторник Ночь
22170,online,4121,Транспорт,70,2,День,10573964,Вторник День
22171,online,4121,Транспорт,200,2,Вечер,10573964,Вторник Вечер
22172,offline,5814,Фаст Фуд,200,2,Вечер,10573964,Вторник Вечер
22173,online,4121,Транспорт,200,2,Утро,10573964,Вторник Утро
22174,offline,8050,Медицинские услуги,3600,2,День,10573964,Вторник День
22175,online,7832,Кино,1300,2,День,10573964,Вторник День
22176,online,5411,Супермаркеты,400,2,Вечер,10573964,Вторник Вечер
22177,offline,5814,Фаст Фуд,400,2,Вечер,10573964,Вторник Вечер
22178,offline,5814,Фаст Фуд,400,2,Утро,10573964,Вторник Утро
22179,offline,5921,Супермаркеты,400,3,Вечер,10573964,Среда Вечер
22180,online,5732,Разные товары,700,3,День,10573964,Среда День
22181,offline,5814,Фаст Фуд,100,3,Ночь,10573964,Среда Ночь
22182,online,7941,Развлечения,400,3,Вечер,10573964,Среда Вечер
22183,online,5814,Фаст Фуд,800,3,Вечер,10573964,Среда Вечер
22184,offline,5814,Фаст Фуд,100,4,Утро,10573964,Четверг Утро
22185,online,4121,Транспорт,300,4,День,10573964,Четверг День
22186,offline,5814,Фаст Фуд,800,4,Утро,10573964,Четверг Утро
22187,offline,4111,Транспорт,200,4,Утро,10573964,Четверг Утро
22188,online,5411,Супермаркеты,300,4,Вечер,10573964,Четверг Вечер
22189,online,4121,Транспорт,400,4,День,10573964,Четверг День
22190,online,5814,Фаст Фуд,600,4,Вечер,10573964,Четверг Вечер
22191,online,5969,Сервисные услуги,200,5,День,10573964,Пятница День
22192,online,4121,Транспорт,200,5,Вечер,10573964,Пятница Вечер
22193,offline,7230,Красота,3100,5,День,10573964,Пятница День
22194,online,7999,Развлечения,60,5,Вечер,10573964,Пятница Вечер
22195,online,4121,Транспорт,300,5,День,10573964,Пятница День
22196,online,4121,Транспорт,500,5,День,10573964,Пятница День
22197,online,7999,Развлечения,100,5,Утро,10573964,Пятница Утро
22198,offline,5411,Супермаркеты,300,5,День,10573964,Пятница День
22199,online,5814,Фаст Фуд,1200,5,Вечер,10573964,Пятница Вечер
22200,online,7999,Развлечения,70,6,День,10573964,Суббота День
22201,online,7999,Развлечения,70,6,День,10573964,Суббота День
22202,offline,5814,Фаст Фуд,400,6,Ночь,10573964,Суббота Ночь
22203,online,4121,Транспорт,200,6,День,10573964,Суббота День
22204,online,4121,Транспорт,500,6,День,10573964,Суббота День
22205,offline,5814,Фаст Фуд,900,6,Ночь,10573964,Суббота Ночь
22206,offline,5814,Фаст Фуд,800,6,Ночь,10573964,Суббота Ночь
22207,offline,5812,Рестораны,400,7,Вечер,10573964,Воскресенье Вечер
22208,offline,5993,Разные товары,200,7,День,10573964,Воскресенье День
22209,offline,5977,Красота,900,7,Вечер,10573964,Воскресенье Вечер
22210,online,4121,Транспорт,100,7,Вечер,10573964,Воскресенье Вечер
22211,online,5814,Фаст Фуд,100,7,Вечер,10573964,Воскресенье Вечер
22212,online,4121,Транспорт,100,7,Утро,10573964,Воскресенье Утро
22213,offline,5977,Красота,100,7,Вечер,10573964,Воскресенье Вечер
22214,online,5977,Красота,2900,7,Вечер,10573964,Воскресенье Вечер
22215,online,4121,Транспорт,300,7,Утро,10573964,Воскресенье Утро
22216,offline,5814,Фаст Фуд,200,7,Утро,10573964,Воскресенье Утро
22217,online,7999,Развлечения,60,1,Утро,10601331,Понедельник Утро
22218,online,7999,Развлечения,70,1,День,10601331,Понедельник День
22219,offline,5814,Фаст Фуд,100,1,Утро,10601331,Понедельник Утро
22220,offline,5993,Разные товары,300,2,День,10601331,Вторник День
22221,offline,4131,Транспорт,40,3,Утро,10601331,Среда Утро
22222,offline,5411,Супермаркеты,60,3,День,10601331,Среда День
22223,offline,5814,Фаст Фуд,300,3,Утро,10601331,Среда Утро
22224,online,7999,Развлечения,60,4,День,10601331,Четверг День
22225,online,7994,Развлечения,600,4,День,10601331,Четверг День
22226,online,3423,Аренда авто,100,4,Утро,10601331,Четверг Утро
22227,offline,5814,Фаст Фуд,200,4,День,10601331,Четверг День
22228,online,7999,Развлечения,90,5,Утро,10601331,Пятница Утро
22229,offline,5814,Фаст Фуд,200,5,Утро,10601331,Пятница Утро
22230,online,7999,Развлечения,80,6,Утро,10601331,Суббота Утро
22231,online,5814,Фаст Фуд,400,6,Вечер,10601331,Суббота Вечер
22232,offline,4111,Транспорт,60,6,День,10601331,Суббота День
22233,online,7999,Развлечения,60,6,Вечер,10601331,Суббота Вечер
22234,online,3423,Аренда авто,200,7,День,10601331,Воскресенье День
22235,online,5814,Фаст Фуд,500,7,День,10601331,Воскресенье День
22236,offline,7523,Транспорт,400,1,Вечер,10603786,Понедельник Вечер
22237,offline,5921,Супермаркеты,200,1,Вечер,10603786,Понедельник Вечер
22238,offline,7523,Транспорт,300,2,Утро,10603786,Вторник Утро
22239,online,5541,Топливо,2200,2,Утро,10603786,Вторник Утро
22240,online,4121,Транспорт,200,3,День,10603786,Среда День
22241,online,4121,Транспорт,100,3,День,10603786,Среда День
22242,online,4121,Транспорт,100,3,Утро,10603786,Среда Утро
22243,online,5814,Фаст Фуд,2200,3,День,10603786,Среда День
22244,online,5814,Фаст Фуд,700,3,День,10603786,Среда День
22245,offline,5912,Аптеки,10,4,Вечер,10603786,Четверг Вечер
22246,online,4121,Транспорт,300,4,Утро,10603786,Четверг Утро
22247,online,4121,Транспорт,400,4,Утро,10603786,Четверг Утро
22248,offline,5411,Супермаркеты,600,4,Вечер,10603786,Четверг Вечер
22249,offline,5993,Разные товары,90,5,День,10603786,Пятница День
22250,offline,5912,Аптеки,200,5,День,10603786,Пятница День
22251,offline,5912,Аптеки,200,5,Вечер,10603786,Пятница Вечер
22252,offline,5499,Супермаркеты,100,5,Вечер,10603786,Пятница Вечер
22253,offline,5411,Супермаркеты,6,5,День,10603786,Пятница День
22254,offline,5411,Супермаркеты,6,5,День,10603786,Пятница День
22255,offline,5411,Супермаркеты,1200,5,День,10603786,Пятница День
22256,online,5399,Разные товары,3200,1,Утро,10608504,Понедельник Утро
22257,online,3429,Аренда авто,300,1,Вечер,10608504,Понедельник Вечер
22258,offline,7298,Красота,1300,1,День,10608504,Понедельник День
22259,online,3423,Аренда авто,200,1,Ночь,10608504,Понедельник Ночь
22260,offline,5411,Супермаркеты,2400,1,Утро,10608504,Понедельник Утро
22261,offline,5411,Супермаркеты,1500,1,Утро,10608504,Понедельник Утро
22262,offline,7538,Автоуслуги,1900,2,День,10608504,Вторник День
22263,offline,5812,Рестораны,1700,2,Вечер,10608504,Вторник Вечер
22264,offline,5411,Супермаркеты,100,2,Утро,10608504,Вторник Утро
22265,offline,5411,Супермаркеты,6,2,Утро,10608504,Вторник Утро
22266,offline,7298,Красота,1900,2,Вечер,10608504,Вторник Вечер
22267,offline,5411,Супермаркеты,800,2,Утро,10608504,Вторник Утро
22268,offline,5411,Супермаркеты,100,2,Утро,10608504,Вторник Утро
22269,offline,5814,Фаст Фуд,500,2,День,10608504,Вторник День
22270,offline,5912,Аптеки,800,3,Утро,10608504,Среда Утро
22271,offline,5942,Книги,200,3,День,10608504,Среда День
22272,offline,5912,Аптеки,1300,3,День,10608504,Среда День
22273,offline,5311,Разные товары,1300,4,День,10608504,Четверг День
22274,offline,5311,Разные товары,900,4,Вечер,10608504,Четверг Вечер
22275,offline,5499,Супермаркеты,1300,4,Вечер,10608504,Четверг Вечер
22276,online,5944,Одежда/Обувь,38000,4,Вечер,10608504,Четверг Вечер
22277,offline,5411,Супермаркеты,1300,4,День,10608504,Четверг День
22278,online,5992,Цветы,5800,5,Утро,10608504,Пятница Утро
22279,offline,5942,Книги,300,5,День,10608504,Пятница День
22280,online,3433,Аренда авто,400,5,Утро,10608504,Пятница Утро
22281,offline,5411,Супермаркеты,4000,5,День,10608504,Пятница День
22282,offline,5912,Аптеки,800,6,Утро,10608504,Суббота Утро
22283,offline,5912,Аптеки,700,6,День,10608504,Суббота День
22284,offline,5499,Супермаркеты,200,6,День,10608504,Суббота День
22285,offline,5311,Разные товары,2300,7,Вечер,10608504,Воскресенье Вечер
22286,offline,5499,Супермаркеты,1000,7,Вечер,10608504,Воскресенье Вечер
22287,online,5814,Фаст Фуд,1400,7,День,10608504,Воскресенье День
22288,online,5411,Супермаркеты,700,1,Вечер,10609163,Понедельник Вечер
22289,online,5411,Супермаркеты,20,1,Вечер,10609163,Понедельник Вечер
22290,offline,5411,Супермаркеты,40,1,Утро,10609163,Понедельник Утро
22291,offline,5411,Супермаркеты,500,1,Утро,10609163,Понедельник Утро
22292,online,5045,Фото/Видео,2200,2,День,10609163,Вторник День
22293,online,4121,Транспорт,1000,3,День,10609163,Среда День
22294,online,5734,Разные товары,1500,3,День,10609163,Среда День
22295,online,4121,Транспорт,1100,3,День,10609163,Среда День
22296,offline,5814,Фаст Фуд,400,3,День,10609163,Среда День
22297,offline,5499,Супермаркеты,500,4,Утро,10609163,Четверг Утро
22298,offline,5921,Супермаркеты,300,4,Утро,10609163,Четверг Утро
22299,offline,5411,Супермаркеты,500,4,Утро,10609163,Четверг Утро
22300,offline,5411,Супермаркеты,700,4,Утро,10609163,Четверг Утро
22301,online,7299,Частные услуги,50,5,День,10609163,Пятница День
22302,online,4121,Транспорт,500,5,День,10609163,Пятница День
22303,online,4121,Транспорт,600,5,День,10609163,Пятница День
22304,offline,5411,Супермаркеты,1700,5,Вечер,10609163,Пятница Вечер
22305,offline,5921,Супермаркеты,400,6,Вечер,10609163,Суббота Вечер
22306,offline,5993,Разные товары,600,6,Вечер,10609163,Суббота Вечер
22307,offline,5411,Супермаркеты,800,6,Вечер,10609163,Суббота Вечер
22308,online,5411,Супермаркеты,400,6,День,10609163,Суббота День
22309,online,5691,Одежда/Обувь,10000,7,Вечер,10609163,Воскресенье Вечер
22310,offline,5411,Супермаркеты,1400,7,Вечер,10609163,Воскресенье Вечер
22311,offline,4131,Транспорт,30,1,Вечер,10610736,Понедельник Вечер
22312,offline,5993,Разные товары,100,2,Вечер,10610736,Вторник Вечер
22313,offline,5499,Супермаркеты,100,2,День,10610736,Вторник День
22314,offline,5993,Разные товары,60,2,Утро,10610736,Вторник Утро
22315,offline,5411,Супермаркеты,600,2,Утро,10610736,Вторник Утро
22316,offline,5814,Фаст Фуд,100,2,День,10610736,Вторник День
22317,offline,5411,Супермаркеты,90,2,День,10610736,Вторник День
22318,offline,5411,Супермаркеты,400,2,Вечер,10610736,Вторник Вечер
22319,offline,5814,Фаст Фуд,300,2,Ночь,10610736,Вторник Ночь
22320,offline,5411,Супермаркеты,200,2,День,10610736,Вторник День
22321,offline,5499,Супермаркеты,300,3,Утро,10610736,Среда Утро
22322,offline,5411,Супермаркеты,400,3,Утро,10610736,Среда Утро
22323,offline,5993,Разные товары,100,4,Утро,10610736,Четверг Утро
22324,offline,5921,Супермаркеты,70,4,День,10610736,Четверг День
22325,offline,7230,Красота,1100,1,Вечер,10629423,Понедельник Вечер
22326,offline,4111,Транспорт,90,1,Вечер,10629423,Понедельник Вечер
22327,offline,5814,Фаст Фуд,200,1,Вечер,10629423,Понедельник Вечер
22328,online,7512,Аренда авто,500,2,Вечер,10629423,Вторник Вечер
22329,offline,5411,Супермаркеты,200,2,День,10629423,Вторник День
22330,offline,5812,Рестораны,60,3,День,10629423,Среда День
22331,offline,5411,Супермаркеты,200,3,Вечер,10629423,Среда Вечер
22332,online,5814,Фаст Фуд,400,3,Вечер,10629423,Среда Вечер
22333,offline,5411,Супермаркеты,200,3,День,10629423,Среда День
22334,online,7512,Аренда авто,600,4,Вечер,10629423,Четверг Вечер
22335,offline,4111,Транспорт,300,4,День,10629423,Четверг День
22336,offline,5499,Супермаркеты,600,4,Ночь,10629423,Четверг Ночь
22337,online,7512,Аренда авто,800,4,День,10629423,Четверг День
22338,online,5814,Фаст Фуд,900,5,День,10629423,Пятница День
22339,offline,5814,Фаст Фуд,100,5,Вечер,10629423,Пятница Вечер
22340,online,7512,Аренда авто,100,6,Вечер,10629423,Суббота Вечер
22341,offline,4812,Связь/Телеком,52000,6,День,10629423,Суббота День
22342,online,7512,Аренда авто,200,6,Вечер,10629423,Суббота Вечер
22343,offline,5499,Супермаркеты,100,6,Вечер,10629423,Суббота Вечер
22344,offline,4111,Транспорт,300,6,День,10629423,Суббота День
22345,offline,5814,Фаст Фуд,500,6,Вечер,10629423,Суббота Вечер
22346,offline,4111,Транспорт,200,6,День,10629423,Суббота День
22347,offline,5722,Дом/Ремонт,1900,6,День,10629423,Суббота День
22348,offline,5814,Фаст Фуд,60,6,День,10629423,Суббота День
