online_transaction_flg,code,category,transaction_amt,day_of_week,time_of_day,customer_id
0,4111,Транспорт,40,4,Вечер,12695649
0,5411,Супермаркеты,50,4,Вечер,12695649
0,5814,Фаст Фуд,1100,4,Вечер,12695649
0,5411,Супермаркеты,1700,4,Вечер,12695649
0,5499,Супермаркеты,100,5,День,12695649
0,5411,Супермаркеты,100,5,Вечер,12695649
0,5399,Разные товары,700,5,Вечер,12695649
1,5411,Супермаркеты,11000,5,Вечер,12695649
0,5814,Фаст Фуд,300,5,Вечер,12695649
0,5814,Фаст Фуд,1200,5,Вечер,12695649
0,5411,Супермаркеты,2900,5,Ночь,12695649
0,5411,Супермаркеты,70,5,День,12695649
1,8011,Медицинские услуги,2100,6,Вечер,12695649
0,5499,Супермаркеты,100,6,Утро,12695649
1,5814,Фаст Фуд,1000,6,Ночь,12695649
1,5411,Супермаркеты,1500,6,Вечер,12695649
0,5411,Супермаркеты,200,6,Вечер,12695649
0,7997,Развлечения,1200,7,Вечер,12695649
0,4131,Транспорт,60,7,День,12695649
0,4131,Транспорт,60,7,День,12695649
1,5812,Рестораны,100,7,Ночь,12695649
1,5814,Фаст Фуд,700,7,Вечер,12695649
1,5411,Супермаркеты,1400,7,Вечер,12695649
0,5814,Фаст Фуд,200,4,День,12707787
1,5814,Фаст Фуд,1000,6,День,12707787
0,5541,Топливо,2300,1,День,12708537
0,5411,Супермаркеты,1800,5,День,12713512
0,5912,Аптеки,200,1,День,12741697
0,5912,Аптеки,200,1,День,12741697
0,5411,Супермаркеты,2100,3,День,12741697
0,5411,Супермаркеты,2100,3,День,12741697
1,5732,Разные товары,600,4,День,12741697
0,5311,Разные товары,200,4,Вечер,12741697
0,5311,Разные товары,200,4,Вечер,12741697
1,5732,Разные товары,600,4,День,12741697
0,5411,Супермаркеты,1000,4,День,12741697
0,5411,Супермаркеты,100,4,Вечер,12741697
0,5411,Супермаркеты,1000,4,День,12741697
0,5411,Супермаркеты,100,4,Вечер,12741697
0,5411,Супермаркеты,900,5,День,12741697
0,5411,Супермаркеты,900,5,День,12741697
0,5411,Супермаркеты,100,5,День,12741697
0,5411,Супермаркеты,100,5,День,12741697
0,4111,Транспорт,100,6,Утро,12741697
0,5499,Супермаркеты,200,6,День,12741697
0,4111,Транспорт,5,6,Утро,12741697
0,4111,Транспорт,100,6,Утро,12741697
0,5499,Супермаркеты,200,6,День,12741697
0,5411,Супермаркеты,30,6,День,12741697
0,4111,Транспорт,5,6,Утро,12741697
0,5411,Супермаркеты,30,6,День,12741697
0,5912,Аптеки,500,7,Вечер,12741697
0,5912,Аптеки,500,7,Вечер,12741697
0,5812,Рестораны,400,1,День,12747297
0,5499,Супермаркеты,20,1,Утро,12747297
0,5814,Фаст Фуд,40,1,Вечер,12747297
1,4121,Транспорт,100,2,День,12747297
0,5441,Супермаркеты,200,2,День,12747297
0,5411,Супермаркеты,500,2,Вечер,12747297
0,7011,Отели,4000,3,День,12747297
1,4121,Транспорт,200,3,Вечер,12747297
1,4121,Транспорт,200,4,Вечер,12747297
1,4121,Транспорт,200,4,День,12747297
0,5940,Спорттовары,200,4,Утро,12747297
1,5735,Музыка,100,5,Утро,12747297
0,7299,Частные услуги,500,5,День,12747297
0,5812,Рестораны,800,5,Вечер,12747297
0,5411,Супермаркеты,400,5,Утро,12747297
0,5940,Спорттовары,600,5,День,12747297
0,5411,Супермаркеты,600,5,Вечер,12747297
0,5812,Рестораны,600,6,День,12747297
0,5411,Супермаркеты,700,6,Вечер,12747297
0,5411,Супермаркеты,90,6,Вечер,12747297
0,5812,Рестораны,1200,7,Вечер,12747297
0,5812,Рестораны,1500,7,Вечер,12747297
1,5814,Фаст Фуд,200,7,Вечер,12747297
0,5993,Разные товары,100,1,День,12752925
0,5411,Супермаркеты,100,1,День,12752925
0,5993,Разные товары,100,2,Утро,12752925
0,5812,Рестораны,70,2,День,12752925
1,4121,Транспорт,200,2,Вечер,12752925
0,5812,Рестораны,40,3,День,12752925
0,5411,Супермаркеты,100,4,День,12752925
0,5993,Разные товары,100,5,День,12752925
0,5411,Супермаркеты,60,5,Утро,12752925
0,5399,Разные товары,80,6,День,12752925
0,5399,Разные товары,100,7,День,12752925
0,5814,Фаст Фуд,100,7,День,12752925
1,4121,Транспорт,600,7,Ночь,12752925
1,4111,Транспорт,50,1,День,12762626
0,5499,Супермаркеты,500,1,День,12762626
0,5411,Супермаркеты,1000,1,День,12762626
1,4111,Транспорт,400,1,День,12762626
0,5814,Фаст Фуд,80,1,Вечер,12762626
0,5411,Супермаркеты,200,2,Вечер,12762626
1,4900,Дом/Ремонт,400,3,Вечер,12762626
1,4900,Дом/Ремонт,6900,3,Вечер,12762626
1,5811,Рестораны,1400,3,Вечер,12762626
1,4900,Дом/Ремонт,2900,3,Вечер,12762626
1,5732,Разные товары,900,4,Утро,12762626
0,5462,Супермаркеты,60,4,Вечер,12762626
0,5411,Супермаркеты,200,4,Вечер,12762626
0,5411,Супермаркеты,400,4,Вечер,12762626
0,7523,Транспорт,50,5,Вечер,12762626
0,5814,Фаст Фуд,50,5,День,12762626
0,5411,Супермаркеты,2900,5,День,12762626
0,5411,Супермаркеты,300,5,Вечер,12762626
0,5814,Фаст Фуд,400,5,Вечер,12762626
0,7941,Развлечения,26000,5,День,12762626
0,5814,Фаст Фуд,80,5,Вечер,12762626
0,7523,Транспорт,50,6,Вечер,12762626
1,5541,Топливо,2200,6,Утро,12762626
0,5814,Фаст Фуд,100,6,Утро,12762626
0,5814,Фаст Фуд,200,6,Вечер,12762626
0,5814,Фаст Фуд,200,6,Вечер,12762626
0,5814,Фаст Фуд,300,6,Вечер,12762626
0,5411,Супермаркеты,100,6,Утро,12762626
1,3429,Аренда авто,1200,7,День,12762626
0,4131,Транспорт,50,1,Утро,12763595
0,4131,Транспорт,60,1,Вечер,12763595
0,5499,Супермаркеты,700,1,День,12763595
0,4131,Транспорт,60,2,День,12763595
0,5411,Супермаркеты,200,2,День,12763595
0,4131,Транспорт,40,2,Ночь,12763595
0,5411,Супермаркеты,200,2,Утро,12763595
0,4131,Транспорт,60,3,Утро,12763595
0,4131,Транспорт,60,3,Вечер,12763595
0,4131,Транспорт,60,4,Утро,12763595
0,4131,Транспорт,60,5,Утро,12763595
0,4131,Транспорт,60,6,Вечер,12763595
0,4131,Транспорт,100,6,Вечер,12763595
0,4131,Транспорт,30,6,День,12763595
0,5814,Фаст Фуд,200,6,День,12763595
0,5411,Супермаркеты,1300,1,День,12768358
0,5542,Топливо,900,2,Вечер,12768358
1,9222,Госсборы,200,2,Вечер,12768358
1,7512,Аренда авто,200,2,День,12768358
1,7512,Аренда авто,100,2,День,12768358
0,5411,Супермаркеты,200,3,День,12768358
0,5912,Аптеки,100,4,День,12768358
1,5942,Книги,100,4,Утро,12768358
1,5942,Книги,100,4,Утро,12768358
0,5411,Супермаркеты,200,4,Утро,12768358
0,5912,Аптеки,1900,5,Вечер,12768358
0,5411,Супермаркеты,100,5,Вечер,12768358
0,5411,Супермаркеты,1100,5,Вечер,12768358
0,7230,Красота,4000,6,День,12768358
0,5411,Супермаркеты,800,6,Вечер,12768358
0,5999,Разные товары,100,7,Утро,12768358
0,5541,Топливо,1900,7,Утро,12768358
1,3423,Аренда авто,200,7,Вечер,12768358
0,5411,Супермаркеты,300,1,Вечер,12792581
0,5812,Рестораны,1100,1,Вечер,12792581
0,5541,Топливо,2800,1,Утро,12792581
0,5812,Рестораны,1500,1,Вечер,12792581
0,5812,Рестораны,100,1,День,12792581
0,5812,Рестораны,100,1,Вечер,12792581
0,4111,Транспорт,300,1,Вечер,12792581
0,4111,Транспорт,100,1,Утро,12792581
0,5411,Супермаркеты,200,1,Вечер,12792581
0,8043,Медицинские услуги,4700,1,Вечер,12792581
0,5411,Супермаркеты,800,1,Утро,12792581
0,5812,Рестораны,80,2,Утро,12792581
0,5999,Разные товары,500,2,Вечер,12792581
0,5691,Одежда/Обувь,8700,2,День,12792581
0,5411,Супермаркеты,300,2,Вечер,12792581
0,5499,Супермаркеты,500,2,День,12792581
0,5411,Супермаркеты,1200,2,Вечер,12792581
0,5499,Супермаркеты,400,3,Вечер,12792581
0,5499,Супермаркеты,400,3,Вечер,12792581
0,5814,Фаст Фуд,100,3,Вечер,12792581
0,5814,Фаст Фуд,200,3,Вечер,12792581
0,5814,Фаст Фуд,300,3,Вечер,12792581
0,5499,Супермаркеты,2200,4,Вечер,12792581
0,5411,Супермаркеты,300,5,Вечер,12792581
0,5411,Супермаркеты,900,5,Вечер,12792581
0,5211,Дом/Ремонт,2400,6,Утро,12792581
0,5211,Дом/Ремонт,4300,6,Утро,12792581
0,5200,Дом/Ремонт,70,6,Утро,12792581
1,9399,Госсборы,200,6,День,12792581
0,5921,Супермаркеты,1200,6,Утро,12792581
0,5499,Супермаркеты,1300,6,Утро,12792581
0,5499,Супермаркеты,700,6,Утро,12792581
0,5499,Супермаркеты,200,6,Утро,12792581
0,5499,Супермаркеты,200,6,Утро,12792581
0,5211,Дом/Ремонт,100,6,Утро,12792581
0,5541,Топливо,2800,7,День,12792581
0,5411,Супермаркеты,200,7,Вечер,12792581
0,5411,Супермаркеты,50,7,Вечер,12792581
0,4111,Транспорт,90,1,Ночь,12812239
0,5912,Аптеки,80,1,Вечер,12812239
0,5921,Супермаркеты,700,1,Вечер,12812239
0,5411,Супермаркеты,300,1,Утро,12812239
0,5921,Супермаркеты,100,1,Вечер,12812239
0,5651,Одежда/Обувь,900,1,Утро,12812239
0,5411,Супермаркеты,200,1,Утро,12812239
0,5411,Супермаркеты,300,1,Утро,12812239
0,5411,Супермаркеты,2300,1,Утро,12812239
0,5411,Супермаркеты,1000,1,Утро,12812239
0,5411,Супермаркеты,200,1,Утро,12812239
0,5411,Супермаркеты,90,2,Утро,12812239
0,4111,Транспорт,90,2,Утро,12812239
0,5411,Супермаркеты,700,2,Утро,12812239
0,5921,Супермаркеты,700,3,Вечер,12812239
0,5411,Супермаркеты,300,3,Утро,12812239
0,5462,Супермаркеты,60,3,Вечер,12812239
0,5411,Супермаркеты,100,3,День,12812239
0,4111,Транспорт,90,3,Утро,12812239
0,5411,Супермаркеты,200,3,Вечер,12812239
0,5411,Супермаркеты,200,3,Утро,12812239
1,3429,Аренда авто,600,4,Вечер,12812239
0,5411,Супермаркеты,100,4,Утро,12812239
0,5411,Супермаркеты,50,4,Утро,12812239
0,4111,Транспорт,90,4,Утро,12812239
1,3429,Аренда авто,70,4,Ночь,12812239
0,5411,Супермаркеты,200,4,Вечер,12812239
0,5921,Супермаркеты,1700,5,Вечер,12812239
0,5912,Аптеки,100,5,Вечер,12812239
0,5499,Супермаркеты,800,5,Вечер,12812239
0,5411,Супермаркеты,200,5,Утро,12812239
0,4111,Транспорт,90,5,Утро,12812239
0,5411,Супермаркеты,700,5,Вечер,12812239
0,5921,Супермаркеты,1100,6,День,12812239
0,5921,Супермаркеты,1000,6,Вечер,12812239
0,5921,Супермаркеты,300,6,День,12812239
0,5812,Рестораны,3100,6,День,12812239
0,5993,Разные товары,700,7,День,12812239
0,5411,Супермаркеты,600,7,День,12812239
0,5411,Супермаркеты,600,7,День,12812239
1,5411,Супермаркеты,500,7,Вечер,12812239
1,3423,Аренда авто,200,1,Вечер,12813407
1,4814,Связь/Телеком,200,1,Утро,12813407
1,4121,Транспорт,300,1,Вечер,12813407
1,4121,Транспорт,600,1,Утро,12813407
0,8011,Медицинские услуги,2400,1,Вечер,12813407
1,4121,Транспорт,700,1,День,12813407
0,5814,Фаст Фуд,200,1,День,12813407
1,4121,Транспорт,200,1,Вечер,12813407
0,5411,Супермаркеты,40,1,Вечер,12813407
0,5814,Фаст Фуд,500,1,Вечер,12813407
0,5814,Фаст Фуд,200,2,День,12813407
0,5995,Животные,300,2,Вечер,12813407
1,3433,Аренда авто,100,2,День,12813407
0,5411,Супермаркеты,400,2,Утро,12813407
0,5814,Фаст Фуд,200,2,Утро,12813407
0,5814,Фаст Фуд,300,2,День,12813407
0,5992,Цветы,2300,3,День,12813407
0,5814,Фаст Фуд,500,3,День,12813407
0,5411,Супермаркеты,500,3,День,12813407
0,5995,Животные,2400,4,Вечер,12813407
1,8999,НКО,100,4,Вечер,12813407
0,7230,Красота,2200,4,День,12813407
0,5814,Фаст Фуд,300,4,Утро,12813407
0,5411,Супермаркеты,600,4,Вечер,12813407
0,5814,Фаст Фуд,200,4,День,12813407
0,5812,Рестораны,1500,5,День,12813407
1,4121,Транспорт,800,5,День,12813407
0,4111,Транспорт,40,5,День,12813407
0,5814,Фаст Фуд,300,5,Утро,12813407
0,5411,Супермаркеты,200,5,Вечер,12813407
1,5814,Фаст Фуд,200,5,День,12813407
0,5661,Одежда/Обувь,17000,6,День,12813407
0,5661,Одежда/Обувь,5300,6,День,12813407
1,5814,Фаст Фуд,100,6,День,12813407
0,5200,Дом/Ремонт,400,6,День,12813407
0,5661,Одежда/Обувь,15000,6,День,12813407
0,8011,Медицинские услуги,4500,6,День,12813407
1,5399,Разные товары,2000,6,Утро,12813407
1,4121,Транспорт,500,6,Утро,12813407
0,5812,Рестораны,1800,6,День,12813407
1,4121,Транспорт,300,6,День,12813407
0,5411,Супермаркеты,100,6,Вечер,12813407
0,5631,Одежда/Обувь,1600,6,Вечер,12813407
0,5814,Фаст Фуд,200,7,Утро,12813407
0,5411,Супермаркеты,600,7,Утро,12813407
0,5814,Фаст Фуд,100,7,День,12813407
0,5200,Дом/Ремонт,500,1,Утро,12829571
0,5541,Топливо,100,2,День,12829571
0,5999,Разные товары,200,3,Утро,12829571
0,5499,Супермаркеты,800,3,Вечер,12829571
1,5411,Супермаркеты,200,3,Вечер,12829571
0,5411,Супермаркеты,200,3,Вечер,12829571
1,5411,Супермаркеты,700,3,Вечер,12829571
1,5411,Супермаркеты,7300,3,Утро,12829571
0,5411,Супермаркеты,800,3,Вечер,12829571
0,5200,Дом/Ремонт,100,5,Вечер,12829571
0,5814,Фаст Фуд,900,5,Вечер,12829571
0,5499,Супермаркеты,1300,6,Вечер,12829571
0,5200,Дом/Ремонт,700,7,День,12829571
0,8099,Медицинские услуги,800,7,Вечер,12829571
0,5941,Спорттовары,100,1,День,12846217
1,5691,Одежда/Обувь,12000,1,Вечер,12846217
0,4111,Транспорт,40,1,День,12846217
0,5411,Супермаркеты,70,1,Утро,12846217
0,5411,Супермаркеты,30,1,Вечер,12846217
0,5411,Супермаркеты,500,1,Вечер,12846217
0,5712,Дом/Ремонт,8000,2,День,12846217
0,5691,Одежда/Обувь,400,2,День,12846217
0,5200,Дом/Ремонт,200,2,День,12846217
0,4111,Транспорт,100,2,День,12846217
0,5411,Супермаркеты,60,2,Вечер,12846217
1,4121,Транспорт,100,2,День,12846217
0,5651,Одежда/Обувь,300,2,День,12846217
0,5411,Супермаркеты,1500,2,День,12846217
0,5992,Цветы,100,3,Вечер,12846217
0,4111,Транспорт,90,3,День,12846217
0,5814,Фаст Фуд,200,3,День,12846217
0,5411,Супермаркеты,300,3,Вечер,12846217
1,4112,Ж/д билеты,300,3,Вечер,12846217
0,5941,Спорттовары,1400,4,Утро,12846217
0,4111,Транспорт,40,4,Утро,12846217
0,5411,Супермаркеты,50,4,Утро,12846217
0,5411,Супермаркеты,600,4,Вечер,12846217
0,5941,Спорттовары,300,5,День,12846217
0,4111,Транспорт,40,5,Вечер,12846217
0,4111,Транспорт,40,5,День,12846217
0,4111,Транспорт,40,5,Ночь,12846217
1,3423,Аренда авто,200,5,Утро,12846217
0,5814,Фаст Фуд,50,5,День,12846217
0,4111,Транспорт,40,6,Вечер,12846217
0,4111,Транспорт,20,6,Вечер,12846217
0,4111,Транспорт,20,6,День,12846217
0,5411,Супермаркеты,200,6,Вечер,12846217
0,4111,Транспорт,20,7,Ночь,12846217
0,4111,Транспорт,20,7,День,12846217
0,5814,Фаст Фуд,50,7,Утро,12846217
0,4111,Транспорт,40,7,Утро,12846217
0,4111,Транспорт,40,7,Ночь,12846217
0,5691,Одежда/Обувь,4400,1,Вечер,12847954
0,5732,Разные товары,22000,1,Вечер,12847954
0,5912,Аптеки,400,1,День,12847954
0,5912,Аптеки,1600,1,День,12847954
0,5812,Рестораны,100,1,День,12847954
0,5977,Красота,3000,1,Вечер,12847954
0,5691,Одежда/Обувь,5300,1,Вечер,12847954
0,7230,Красота,1800,2,Вечер,12847954
1,3429,Аренда авто,1100,2,Вечер,12847954
0,5814,Фаст Фуд,200,2,День,12847954
0,4111,Транспорт,90,2,Утро,12847954
0,5499,Супермаркеты,100,2,День,12847954
1,5814,Фаст Фуд,300,2,Вечер,12847954
1,4814,Связь/Телеком,1500,3,Утро,12847954
0,5499,Супермаркеты,100,3,Вечер,12847954
0,5411,Супермаркеты,1200,3,Вечер,12847954
0,5814,Фаст Фуд,400,4,День,12847954
0,5814,Фаст Фуд,300,4,День,12847954
0,5411,Супермаркеты,100,4,Вечер,12847954
0,5411,Супермаркеты,1400,4,Вечер,12847954
0,5814,Фаст Фуд,60,5,Вечер,12847954
0,5211,Дом/Ремонт,100,6,День,12847954
0,5661,Одежда/Обувь,7900,6,Вечер,12847954
1,3429,Аренда авто,3200,6,Вечер,12847954
1,9399,Госсборы,70,6,Вечер,12847954
0,5661,Одежда/Обувь,12000,6,Вечер,12847954
1,9399,Госсборы,300,6,Вечер,12847954
1,9399,Госсборы,200,6,Вечер,12847954
0,5411,Супермаркеты,1300,6,Утро,12847954
0,5411,Супермаркеты,1000,6,Вечер,12847954
1,3423,Аренда авто,100,7,Ночь,12847954
0,5691,Одежда/Обувь,300,7,Вечер,12847954
0,7523,Транспорт,100,7,Вечер,12847954
1,5541,Топливо,1000,7,Утро,12847954
0,5812,Рестораны,3100,7,Вечер,12847954
0,5912,Аптеки,2300,7,День,12847954
0,5814,Фаст Фуд,300,1,День,12850311
1,4121,Транспорт,500,3,Вечер,12850311
1,5399,Разные товары,1000,4,День,12850311
1,3423,Аренда авто,300,4,День,12850311
0,5814,Фаст Фуд,200,4,Вечер,12850311
0,5814,Фаст Фуд,400,4,День,12850311
0,5411,Супермаркеты,2900,1,Вечер,12851573
0,5411,Супермаркеты,400,3,Вечер,12851573
0,5411,Супермаркеты,1100,3,Вечер,12851573
0,5699,Одежда/Обувь,5800,5,Вечер,12851573
0,5411,Супермаркеты,5500,5,Вечер,12851573
0,5912,Аптеки,700,6,Вечер,12851573
0,5200,Дом/Ремонт,2900,6,День,12851573
0,5200,Дом/Ремонт,500,6,День,12851573
0,5541,Топливо,2400,6,День,12851573
0,5912,Аптеки,1300,7,День,12851573
0,5411,Супермаркеты,600,7,Вечер,12851573
1,4121,Транспорт,1600,3,День,12878142
1,5735,Музыка,200,5,День,12878142
0,5814,Фаст Фуд,100,7,День,12878142
0,4111,Транспорт,400,1,День,12883286
0,5977,Красота,400,1,Вечер,12883286
0,5977,Красота,400,1,Вечер,12883286
0,4111,Транспорт,400,1,День,12883286
0,5814,Фаст Фуд,400,1,Вечер,12883286
0,5411,Супермаркеты,1400,1,День,12883286
0,5814,Фаст Фуд,400,1,Вечер,12883286
0,5411,Супермаркеты,1400,1,День,12883286
1,7372,Связь/Телеком,200,2,День,12883286
1,7311,Сервисные услуги,400,2,День,12883286
1,7372,Связь/Телеком,200,2,День,12883286
1,7311,Сервисные услуги,400,2,День,12883286
0,5814,Фаст Фуд,300,2,Вечер,12883286
0,5814,Фаст Фуд,300,2,Вечер,12883286
0,7832,Кино,200,3,Вечер,12883286
0,7832,Кино,1500,3,Вечер,12883286
1,3423,Аренда авто,100,3,День,12883286
0,7832,Кино,1500,3,Вечер,12883286
0,7832,Кино,200,3,Вечер,12883286
1,3423,Аренда авто,100,3,День,12883286
0,5814,Фаст Фуд,400,3,День,12883286
0,5814,Фаст Фуд,400,3,День,12883286
1,7372,Связь/Телеком,100,4,Утро,12883286
1,7372,Связь/Телеком,100,4,Утро,12883286
0,5814,Фаст Фуд,100,4,День,12883286
0,5814,Фаст Фуд,100,4,День,12883286
1,5411,Супермаркеты,400,4,Утро,12883286
1,5411,Супермаркеты,400,4,Утро,12883286
0,5814,Фаст Фуд,100,7,Вечер,12883286
0,5814,Фаст Фуд,100,7,Вечер,12883286
1,4121,Транспорт,600,1,Ночь,12884573
1,5814,Фаст Фуд,900,1,Вечер,12884573
0,5411,Супермаркеты,400,2,Вечер,12884573
0,5499,Супермаркеты,200,3,Вечер,12884573
0,5912,Аптеки,400,3,День,12884573
0,4111,Транспорт,50,3,Вечер,12884573
0,5411,Супермаркеты,800,3,День,12884573
0,5814,Фаст Фуд,300,3,Вечер,12884573
1,4121,Транспорт,500,4,Ночь,12884573
0,5411,Супермаркеты,100,5,Вечер,12884573
0,5411,Супермаркеты,1200,5,Вечер,12884573
1,3423,Аренда авто,100,5,Утро,12884573
0,7832,Кино,900,6,День,12884573
0,5814,Фаст Фуд,100,6,День,12884573
0,4111,Транспорт,50,6,Вечер,12884573
0,5411,Супермаркеты,200,6,Вечер,12884573
0,5411,Супермаркеты,400,6,Вечер,12884573
0,5462,Супермаркеты,200,1,Вечер,12886374
0,5499,Супермаркеты,200,1,Вечер,12886374
0,5411,Супермаркеты,200,1,Вечер,12886374
0,5921,Супермаркеты,200,2,День,12886374
0,5499,Супермаркеты,200,2,День,12886374
0,5411,Супермаркеты,400,2,День,12886374
0,5411,Супермаркеты,600,3,День,12886374
0,5411,Супермаркеты,500,6,День,12886374
0,5411,Супермаркеты,200,6,День,12886374
1,4121,Транспорт,300,1,День,12893141
1,4121,Транспорт,600,1,Утро,12893141
1,4121,Транспорт,300,1,День,12893141
1,4121,Транспорт,1100,1,День,12893141
1,4121,Транспорт,1100,1,День,12893141
1,4121,Транспорт,500,1,Вечер,12893141
1,4121,Транспорт,300,1,День,12893141
1,4121,Транспорт,600,1,Утро,12893141
1,4121,Транспорт,300,1,День,12893141
1,4121,Транспорт,500,1,Вечер,12893141
1,4121,Транспорт,400,1,День,12893141
1,4121,Транспорт,300,1,День,12893141
1,4121,Транспорт,300,1,День,12893141
1,4121,Транспорт,400,1,Вечер,12893141
1,4121,Транспорт,500,1,Вечер,12893141
1,4121,Транспорт,400,1,День,12893141
1,4121,Транспорт,400,1,Вечер,12893141
1,4121,Транспорт,400,1,Вечер,12893141
1,4121,Транспорт,1100,1,День,12893141
1,4121,Транспорт,400,1,День,12893141
1,4121,Транспорт,600,1,Утро,12893141
1,5735,Музыка,200,2,Ночь,12893141
1,7372,Связь/Телеком,90,2,Ночь,12893141
1,7372,Связь/Телеком,90,2,Ночь,12893141
1,5735,Музыка,200,2,Ночь,12893141
1,3423,Аренда авто,100,2,День,12893141
1,3423,Аренда авто,100,2,День,12893141
1,7372,Связь/Телеком,90,2,Ночь,12893141
1,4121,Транспорт,300,2,Утро,12893141
1,4121,Транспорт,300,2,Вечер,12893141
1,4121,Транспорт,700,2,День,12893141
1,4121,Транспорт,200,2,День,12893141
1,4121,Транспорт,300,2,Утро,12893141
1,4121,Транспорт,400,2,Вечер,12893141
1,4121,Транспорт,700,2,День,12893141
1,4121,Транспорт,800,2,День,12893141
1,4121,Транспорт,200,2,День,12893141
1,4121,Транспорт,800,2,День,12893141
1,4121,Транспорт,300,2,День,12893141
1,4121,Транспорт,200,2,День,12893141
1,4121,Транспорт,300,2,Вечер,12893141
1,4121,Транспорт,300,2,День,12893141
1,4121,Транспорт,800,2,День,12893141
1,4121,Транспорт,300,2,Вечер,12893141
1,4121,Транспорт,400,2,Вечер,12893141
1,3423,Аренда авто,100,2,День,12893141
1,5735,Музыка,200,2,Ночь,12893141
1,3011,Авиабилеты,42000,2,Утро,12893141
1,3011,Авиабилеты,42000,2,Утро,12893141
1,3011,Авиабилеты,42000,2,Утро,12893141
1,3011,Авиабилеты,42000,2,Утро,12893141
1,3011,Авиабилеты,42000,2,Утро,12893141
1,3011,Авиабилеты,42000,2,Утро,12893141
1,4121,Транспорт,300,2,День,12893141
1,4121,Транспорт,400,2,Вечер,12893141
1,4121,Транспорт,700,2,День,12893141
1,4121,Транспорт,300,2,Утро,12893141
1,4121,Транспорт,400,3,День,12893141
1,4121,Транспорт,700,3,Вечер,12893141
1,4121,Транспорт,800,3,День,12893141
1,4121,Транспорт,800,3,День,12893141
1,4121,Транспорт,400,3,Утро,12893141
1,4121,Транспорт,300,3,День,12893141
1,4121,Транспорт,300,3,День,12893141
1,4121,Транспорт,800,3,День,12893141
1,4121,Транспорт,400,3,Утро,12893141
1,4121,Транспорт,400,3,День,12893141
1,4121,Транспорт,400,3,День,12893141
1,4121,Транспорт,700,3,Вечер,12893141
1,4121,Транспорт,300,3,День,12893141
1,4121,Транспорт,700,3,Вечер,12893141
1,4121,Транспорт,400,3,Утро,12893141
1,4121,Транспорт,200,4,Вечер,12893141
1,4121,Транспорт,400,4,День,12893141
1,4121,Транспорт,400,4,Утро,12893141
1,4121,Транспорт,300,4,День,12893141
1,4121,Транспорт,200,4,Вечер,12893141
1,4121,Транспорт,400,4,Утро,12893141
1,4121,Транспорт,200,4,Вечер,12893141
1,4121,Транспорт,200,4,Вечер,12893141
1,4121,Транспорт,200,4,Вечер,12893141
1,4121,Транспорт,400,4,День,12893141
1,4121,Транспорт,400,4,День,12893141
1,4121,Транспорт,400,4,Утро,12893141
1,4121,Транспорт,300,4,День,12893141
1,4121,Транспорт,300,4,День,12893141
1,4121,Транспорт,200,4,Вечер,12893141
1,3423,Аренда авто,100,5,Утро,12893141
1,3423,Аренда авто,100,5,Утро,12893141
1,5735,Музыка,50,5,Ночь,12893141
1,5735,Музыка,50,5,Ночь,12893141
1,5735,Музыка,50,5,Ночь,12893141
1,3423,Аренда авто,100,5,Утро,12893141
1,4121,Транспорт,2000,5,Ночь,12893141
1,4121,Транспорт,200,5,Утро,12893141
1,4121,Транспорт,200,5,Утро,12893141
1,4121,Транспорт,2000,5,Ночь,12893141
1,4121,Транспорт,200,5,Утро,12893141
1,4121,Транспорт,2000,5,Ночь,12893141
1,4899,Связь/Телеком,900,5,Ночь,12893141
1,4899,Связь/Телеком,900,5,Ночь,12893141
1,4899,Связь/Телеком,900,5,Ночь,12893141
0,5814,Фаст Фуд,400,1,День,12897073
1,5814,Фаст Фуд,300,1,Вечер,12897073
1,5411,Супермаркеты,200,1,День,12897073
1,5814,Фаст Фуд,600,2,Вечер,12897073
0,5813,Рестораны,300,2,День,12897073
0,5814,Фаст Фуд,200,2,Утро,12897073
0,5411,Супермаркеты,100,2,День,12897073
0,5499,Супермаркеты,100,3,День,12897073
0,5813,Рестораны,400,3,День,12897073
1,5814,Фаст Фуд,200,3,Утро,12897073
1,5411,Супермаркеты,300,3,Вечер,12897073
0,5813,Рестораны,300,4,День,12897073
1,5411,Супермаркеты,200,4,Вечер,12897073
1,5814,Фаст Фуд,200,4,Вечер,12897073
0,5814,Фаст Фуд,200,4,Утро,12897073
0,5411,Супермаркеты,100,4,День,12897073
0,5813,Рестораны,300,5,День,12897073
1,5411,Супермаркеты,300,5,Вечер,12897073
0,5411,Супермаркеты,100,5,День,12897073
1,5411,Супермаркеты,200,5,Вечер,12897073
0,4111,Транспорт,100,6,День,12897073
1,5814,Фаст Фуд,200,6,День,12897073
0,5814,Фаст Фуд,1300,6,День,12897073
0,5814,Фаст Фуд,400,6,Вечер,12897073
1,5814,Фаст Фуд,300,7,День,12897073
1,5411,Супермаркеты,300,7,Вечер,12897073
1,5814,Фаст Фуд,400,7,Утро,12897073
0,5814,Фаст Фуд,200,1,Утро,12897952
0,5814,Фаст Фуд,40,1,День,12897952
0,5411,Супермаркеты,200,1,Утро,12897952
0,5912,Аптеки,900,2,День,12897952
0,5993,Разные товары,100,2,День,12897952
0,5411,Супермаркеты,1000,2,День,12897952
0,5541,Топливо,2000,3,Вечер,12897952
1,9399,Госсборы,20,3,День,12897952
0,5993,Разные товары,100,3,День,12897952
